date,resource_id,vm_sku,environment,application,currency,daily_cost,estimated_monthly_cost,avg_cpu,max_cpu,source_type
2025-12-05,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1686,65.06,2.122,4.433,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-06,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1752,65.26,2.409,4.808,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-09,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1715,65.14,2.249,4.879,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-10,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1726,65.18,2.297,5.007,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-11,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1691,65.07,2.147,4.506,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-12,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1665,65.0,2.034,4.531,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-13,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1728,65.18,2.305,4.575,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-14,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1637,64.91,1.912,4.585,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-15,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1692,65.08,2.151,5.033,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-16,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1726,65.18,2.298,5.262,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-17,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1729,65.19,2.31,4.635,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-18,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1647,64.94,1.955,4.388,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-19,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1656,64.97,1.994,4.744,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-20,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1721,65.16,2.275,5.081,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-21,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.355,70.65,10.214,31.342,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-22,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1671,65.01,2.056,4.368,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-23,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1663,64.99,2.024,4.747,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-24,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1695,65.08,2.162,4.473,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-25,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1659,64.98,2.004,4.437,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-26,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1681,65.04,2.101,4.509,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-27,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1721,65.16,2.277,4.92,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-28,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1719,65.16,2.265,4.307,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-29,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1714,65.14,2.245,4.889,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-30,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1689,65.07,2.134,4.986,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-31,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1719,65.16,2.267,4.631,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-01,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1741,65.22,2.364,4.843,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-02,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1728,65.18,2.306,4.419,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-03,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1733,65.2,2.326,5.306,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-04,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1669,65.01,2.05,4.358,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-05,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1733,65.2,2.328,5.257,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-06,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1765,65.3,2.468,4.579,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-07,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1686,65.06,2.124,4.81,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-08,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1642,64.93,1.932,4.072,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-09,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1677,65.03,2.083,4.72,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-10,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1735,65.21,2.337,4.564,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-11,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1689,65.07,2.136,4.372,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-12,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1709,65.13,2.221,4.369,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-13,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.176,65.28,2.444,4.502,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-14,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1709,65.13,2.224,4.742,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-15,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1649,64.95,1.963,4.113,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-16,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1712,65.13,2.234,4.697,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-17,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1683,65.05,2.108,4.399,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-18,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1663,64.99,2.022,5.009,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-19,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1708,65.13,2.221,5.22,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-20,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1704,65.11,2.201,4.746,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-21,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1696,65.09,2.165,4.706,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-22,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1649,64.95,1.963,4.437,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-23,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.17,65.1,2.185,5.013,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-24,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.171,65.13,2.227,4.539,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-25,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1741,65.22,2.36,5.056,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-26,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1694,65.08,2.157,4.452,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-27,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1724,65.17,2.289,4.844,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-28,Testing-2503-Patch-Report,Standard_D2s_v5,test,untagged,USD,2.1699,65.1,2.181,4.534,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-22,Vulern,Standard_B2s,test,untagged,USD,1.0396,31.19,2.166,4.231,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-23,Vulern,Standard_B2s,test,untagged,USD,1.0377,31.13,1.991,4.76,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-24,Vulern,Standard_B2s,test,untagged,USD,1.0756,32.27,5.428,14.427,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-25,Vulern,Standard_B2s,test,untagged,USD,1.2365,37.1,20.002,22.483,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-26,Vulern,Standard_B2s,test,untagged,USD,1.2282,36.85,19.251,23.113,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-27,Vulern,Standard_B2s,test,untagged,USD,1.0588,31.76,3.906,10.303,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-28,Vulern,Standard_B2s,test,untagged,USD,1.0398,31.2,2.189,4.07,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-29,Vulern,Standard_B2s,test,untagged,USD,1.0372,31.12,1.948,4.624,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-30,Vulern,Standard_B2s,test,untagged,USD,1.039,31.17,2.112,4.764,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-31,Vulern,Standard_B2s,test,untagged,USD,1.0377,31.13,1.996,4.226,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-01,Vulern,Standard_B2s,test,untagged,USD,1.0434,31.3,2.515,4.879,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-02,Vulern,Standard_B2s,test,untagged,USD,1.0365,31.09,1.882,4.119,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-03,Vulern,Standard_B2s,test,untagged,USD,1.0384,31.15,2.062,4.705,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-04,Vulern,Standard_B2s,test,untagged,USD,1.037,31.11,1.933,4.621,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-05,Vulern,Standard_B2s,test,untagged,USD,1.0414,31.24,2.333,4.793,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-06,Vulern,Standard_B2s,test,untagged,USD,1.0378,31.14,2.008,4.518,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-07,Vulern,Standard_B2s,test,untagged,USD,1.1507,34.52,12.23,33.576,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-08,Vulern,Standard_B2s,test,untagged,USD,1.2917,38.75,25.01,33.34,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-09,Vulern,Standard_B2s,test,untagged,USD,1.0392,31.18,2.132,4.447,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-10,Vulern,Standard_B2s,test,untagged,USD,1.0391,31.17,2.123,4.716,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-11,Vulern,Standard_B2s,test,untagged,USD,1.0388,31.16,2.093,4.435,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-12,Vulern,Standard_B2s,test,untagged,USD,1.0388,31.16,2.09,4.222,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-13,Vulern,Standard_B2s,test,untagged,USD,1.0377,31.13,1.997,4.396,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-14,Vulern,Standard_B2s,test,untagged,USD,1.0384,31.15,2.061,3.755,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-15,Vulern,Standard_B2s,test,untagged,USD,1.0389,31.17,2.107,4.063,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-16,Vulern,Standard_B2s,test,untagged,USD,1.0415,31.25,2.343,4.973,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-17,Vulern,Standard_B2s,test,untagged,USD,1.0587,31.76,3.9,14.355,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-18,Vulern,Standard_B2s,test,untagged,USD,1.2917,38.75,28.089,32.822,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-19,Vulern,Standard_B2s,test,untagged,USD,1.0726,32.18,5.159,19.46,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-20,Vulern,Standard_B2s,test,untagged,USD,1.039,31.17,2.111,4.283,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-21,Vulern,Standard_B2s,test,untagged,USD,1.041,31.23,2.293,4.6,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-22,Vulern,Standard_B2s,test,untagged,USD,1.0383,31.15,2.05,4.427,synthetic_cost_from_public_cloud_pricing_pattern
2026-01-23,Vulern,Standard_B2s,test,untagged,USD,1.0395,31.18,2.154,3.976,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-01,ahbtest,Standard_D2s_v5,test,finops,USD,2.1701,65.1,2.189,4.433,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-02,ahbtest,Standard_D2s_v5,test,finops,USD,2.1669,65.01,2.05,4.278,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-03,ahbtest,Standard_D2s_v5,test,finops,USD,2.1716,65.15,2.253,4.541,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-04,ahbtest,Standard_D2s_v5,test,finops,USD,2.1774,65.32,2.507,4.839,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-05,ahbtest,Standard_D2s_v5,test,finops,USD,2.1713,65.14,2.239,4.411,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-06,ahbtest,Standard_D2s_v5,test,finops,USD,2.1703,65.11,2.196,4.524,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-07,ahbtest,Standard_D2s_v5,test,finops,USD,2.168,65.04,2.098,4.609,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-08,ahbtest,Standard_D2s_v5,test,finops,USD,2.1683,65.05,2.112,4.44,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-09,ahbtest,Standard_D2s_v5,test,finops,USD,2.1609,64.83,1.789,4.085,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-10,ahbtest,Standard_D2s_v5,test,finops,USD,2.1705,65.11,2.205,4.214,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-11,ahbtest,Standard_D2s_v5,test,finops,USD,2.178,65.34,2.53,4.935,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-12,ahbtest,Standard_D2s_v5,test,finops,USD,2.1678,65.03,2.087,4.331,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-13,ahbtest,Standard_D2s_v5,test,finops,USD,2.1679,65.04,2.093,4.568,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-14,ahbtest,Standard_D2s_v5,test,finops,USD,2.1732,65.2,2.323,4.821,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-15,ahbtest,Standard_D2s_v5,test,finops,USD,2.1659,64.98,2.005,4.319,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-16,ahbtest,Standard_D2s_v5,test,finops,USD,2.1657,64.97,1.996,4.356,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-17,ahbtest,Standard_D2s_v5,test,finops,USD,2.1713,65.14,2.242,4.355,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-18,ahbtest,Standard_D2s_v5,test,finops,USD,2.1752,65.25,2.408,5.117,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-19,ahbtest,Standard_D2s_v5,test,finops,USD,2.1702,65.11,2.191,4.688,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-20,ahbtest,Standard_D2s_v5,test,finops,USD,2.1732,65.2,2.325,4.494,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-21,ahbtest,Standard_D2s_v5,test,finops,USD,2.1715,65.15,2.251,4.764,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-22,ahbtest,Standard_D2s_v5,test,finops,USD,2.1701,65.1,2.188,4.093,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-23,ahbtest,Standard_D2s_v5,test,finops,USD,2.1634,64.9,1.898,4.14,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-24,ahbtest,Standard_D2s_v5,test,finops,USD,2.1747,65.24,2.389,4.503,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-25,ahbtest,Standard_D2s_v5,test,finops,USD,2.1746,65.24,2.382,4.717,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-26,ahbtest,Standard_D2s_v5,test,finops,USD,2.1723,65.17,2.282,4.866,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-27,ahbtest,Standard_D2s_v5,test,finops,USD,2.168,65.04,2.097,4.317,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-28,ahbtest,Standard_D2s_v5,test,finops,USD,2.1712,65.14,2.238,4.467,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-29,ahbtest,Standard_D2s_v5,test,finops,USD,2.1661,64.98,2.016,4.355,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-30,ahbtest,Standard_D2s_v5,test,finops,USD,2.1664,64.99,2.028,4.461,synthetic_cost_from_public_cloud_pricing_pattern
2025-10-31,ahbtest,Standard_D2s_v5,test,finops,USD,2.1735,65.21,2.337,4.629,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-09,ahbtest,Standard_D2s_v5,test,finops,USD,2.1703,65.11,2.197,4.696,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-10,ahbtest,Standard_D2s_v5,test,finops,USD,2.1655,64.97,1.99,4.11,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-11,ahbtest,Standard_D2s_v5,test,finops,USD,2.1683,65.05,2.112,4.607,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-12,ahbtest,Standard_D2s_v5,test,finops,USD,2.167,65.01,2.056,4.523,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-13,ahbtest,Standard_D2s_v5,test,finops,USD,2.163,64.89,1.882,4.041,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-14,ahbtest,Standard_D2s_v5,test,finops,USD,2.177,65.31,2.49,4.45,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-15,ahbtest,Standard_D2s_v5,test,finops,USD,2.1755,65.27,2.424,5.366,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-16,ahbtest,Standard_D2s_v5,test,finops,USD,2.1697,65.09,2.172,4.329,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-17,ahbtest,Standard_D2s_v5,test,finops,USD,2.1694,65.08,2.16,5.023,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-18,ahbtest,Standard_D2s_v5,test,finops,USD,2.1686,65.06,2.122,4.449,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-19,ahbtest,Standard_D2s_v5,test,finops,USD,2.168,65.04,2.098,4.132,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-20,ahbtest,Standard_D2s_v5,test,finops,USD,2.1666,65.0,2.035,4.366,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-21,ahbtest,Standard_D2s_v5,test,finops,USD,2.1685,65.05,2.118,4.666,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-22,ahbtest,Standard_D2s_v5,test,finops,USD,2.1786,65.36,2.558,5.065,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-23,ahbtest,Standard_D2s_v5,test,finops,USD,2.1744,65.23,2.376,4.655,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-24,ahbtest,Standard_D2s_v5,test,finops,USD,2.1757,65.27,2.433,5.276,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-25,ahbtest,Standard_D2s_v5,test,finops,USD,2.1691,65.07,2.143,4.309,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-26,ahbtest,Standard_D2s_v5,test,finops,USD,2.1643,64.93,1.938,4.014,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-27,ahbtest,Standard_D2s_v5,test,finops,USD,2.1672,65.02,2.062,4.838,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-28,ahbtest,Standard_D2s_v5,test,finops,USD,2.1698,65.09,2.174,4.587,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-29,ahbtest,Standard_D2s_v5,test,finops,USD,2.1681,65.04,2.104,4.354,synthetic_cost_from_public_cloud_pricing_pattern
2025-11-30,ahbtest,Standard_D2s_v5,test,finops,USD,2.1645,64.94,1.946,4.748,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-01,ahbtest,Standard_D2s_v5,test,finops,USD,2.1784,65.35,2.549,5.19,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-02,ahbtest,Standard_D2s_v5,test,finops,USD,2.1669,65.01,2.05,4.356,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-03,ahbtest,Standard_D2s_v5,test,finops,USD,2.1698,65.09,2.176,4.496,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-04,ahbtest,Standard_D2s_v5,test,finops,USD,2.1647,64.94,1.955,4.335,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-05,ahbtest,Standard_D2s_v5,test,finops,USD,2.1665,64.99,2.032,4.712,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-06,ahbtest,Standard_D2s_v5,test,finops,USD,2.1789,65.37,2.568,5.347,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-07,ahbtest,Standard_D2s_v5,test,finops,USD,2.1722,65.17,2.279,4.668,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-08,ahbtest,Standard_D2s_v5,test,finops,USD,2.1678,65.03,2.088,4.676,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-09,ahbtest,Standard_D2s_v5,test,finops,USD,2.1697,65.09,2.172,4.645,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-10,ahbtest,Standard_D2s_v5,test,finops,USD,2.3199,69.6,8.69,24.63,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-11,ahbtest,Standard_D2s_v5,test,finops,USD,2.6957,80.87,32.631,36.829,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-12,ahbtest,Standard_D2s_v5,test,finops,USD,2.6957,80.87,25.193,35.585,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-13,ahbtest,Standard_D2s_v5,test,finops,USD,2.184,65.52,2.791,6.843,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-14,ahbtest,Standard_D2s_v5,test,finops,USD,2.1704,65.11,2.201,4.611,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-15,ahbtest,Standard_D2s_v5,test,finops,USD,2.174,65.22,2.36,4.668,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-16,ahbtest,Standard_D2s_v5,test,finops,USD,2.1703,65.11,2.196,4.811,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-17,ahbtest,Standard_D2s_v5,test,finops,USD,2.1648,64.94,1.959,4.087,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-18,ahbtest,Standard_D2s_v5,test,finops,USD,2.1679,65.04,2.092,4.522,synthetic_cost_from_public_cloud_pricing_pattern
2025-12-19,ahbtest,Standard_D2s_v5,test,finops,USD,2.1699,65.1,2.181,4.806,synthetic_cost_from_public_cloud_pricing_pattern
